Event ID,Event Date,Reported By,Employee,Event Creation Date,ORGANIZATIONAL UNIT
1145689 : AAFLT DE ABEMR EN AAER DE AEEIIMMNNNOTT,2019-07-01,Ecir Gaelnosz Baegoz,011249 : Ecir Gaelnosz Baegoz,2018-06-26,MINE MAINTENANCE
1156889 : Aas de aaadnrs abeeoprsstu,2019-07-01,Eder Caachp Aeestt,013489 : Eder Caachp Aeestt,2018-06-26,CONCENTRATOR PLANT
1146689 : Acceos de aaceelrs de agot ins belooqu,2019-07-01,Eder Caachp Aeestt,013489 : Eder Caachp Aeestt,2018-06-26,CONCENTRATOR PLANT
1166889 : Caaeeilmnnott de moort,2019-07-01,Aeiloru Gaabijlr Feiorr,011145 : Aeiloru Gaabijlr Feiorr,2018-06-26,MINE OPERATIONS
1166789 : Pcilnoou en al aiv,2019-07-01,Maior Aaachlu Aaddenr,001188 : Maior Aaachlu Aaddenr,2018-06-26,MINE OPERATIONS
1167899 : Eaacelrs aaaddj en anoz de ainorstt,2019-07-01,Abelort Maaimn Maaimn,011119 : Abelort Maaimn Maaimn,2018-06-26,PLANT MAINTENANCE
0116889 : Pcilnoou en al aiv,2019-07-01,Nacciio Haaimnu Pamu,013778 : Nacciio Haaimnu Pamu,2018-06-26,MINE OPERATIONS
1126889 : Rdiou en acimno 02,2019-07-01,Calors Geeirrtuz Aaacchlu,111128 : Calors Geeirrtuz Aaacchlu,2018-06-26,MINE OPERATIONS
1166889 : TV abcel,2019-07-01,Jeos Cadelnor Cdinoor,001189 : Jeos Cadelnor Cdinoor,2018-06-26,MINE OPERATIONS
1167889 : Rdiou en aabcin HT - 17,2019-07-01,Lisu Pailmnoo Gaadllor,011469 : Lisu Pailmnoo Gaadllor,2018-06-26,MINE OPERATIONS
"1168889 : Tabeiru de ""2 en aaaflmoprt de aaabcrsz",2019-07-01,Eerv Maaimn Madenoz,011888 : Eerv Maaimn Madenoz,2018-06-26,CONCENTRATOR PLANT
1126899 : cilnoopu,2019-07-01,Acdeilz Laaoyz Neiot,111349 : Acdeilz Laaoyz Neiot,2018-06-26,MINE OPERATIONS
1156899 : Baaanns,2019-07-01,Jenor Aaamnp Vadelz,115569 : Jenor Aaamnp Vadelz,2018-06-26,MINE OPERATIONS
1167899 : Radio Saaadrtu,2019-07-01,Janu Caillost Reiorsv,001788 : Janu Caillost Reiorsv,2018-06-26,MINE OPERATIONS
1168899 : Rco en .aisv,2019-07-01,Eddy Macchinoot Gaelnosz,001479 : Eddy Macchinoot Gaelnosz,2018-06-26,MINE OPERATIONS
